"stationID","datetimeUTC","voltage_V","h2Temp_C","stage_ft","LSU","telem_source","basinPair"
"SN","2022-06-09 12:05:00",13,6.8,0,100,"GOES","Springdale"
"BN","2022-06-09 12:05:00",12.9,6.3,0.05,13,"GOES","Blue Grouse"
"BS","2022-06-09 12:05:00",12.6,8.1,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-09 12:05:00",12.2,7.2,0.12,2,"GOES","Tripps Knob"
"CW","2022-06-09 12:05:00",12.4,5.3,0.19,1,"GOES","Coxit"
"CE","2022-06-09 12:05:00",12.5,4.3,0.32,6,"GOES","Coxit"
"SS","2022-06-10 00:05:00",13.2,15.5,0.02,100,"GOES","Springdale"
"SN","2022-06-10 00:05:00",13.5,15.6,-0.03,100,"GOES","Springdale"
"BN","2022-06-10 00:05:00",13.5,14.6,0.04,13,"GOES","Blue Grouse"
"BS","2022-06-10 00:05:00",12.6,12,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-10 00:05:00",12.2,12.6,0.11,2,"GOES","Tripps Knob"
"CW","2022-06-10 00:05:00",12.4,7.6,0.19,1,"GOES","Coxit"
"CE","2022-06-10 00:05:00",12.5,7.3,0.31,6,"GOES","Coxit"
"SS","2022-06-10 12:05:00",13,11.2,0.02,100,"GOES","Springdale"
"SN","2022-06-10 12:05:00",13,11.3,-0.04,100,"GOES","Springdale"
"BN","2022-06-10 12:05:00",12.9,10.2,0.05,13,"GOES","Blue Grouse"
"BS","2022-06-10 12:05:00",12.6,10.5,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-10 12:05:00",12.2,11.2,0.13,2,"GOES","Tripps Knob"
"CW","2022-06-10 12:05:00",12.4,5,0.2,1,"GOES","Coxit"
"CE","2022-06-10 12:05:00",12.5,4.2,0.31,6,"GOES","Coxit"
"SS","2022-06-11 00:05:00",13.3,19.1,0.02,100,"GOES","Springdale"
"SN","2022-06-11 00:05:00",13.4,20.6,-0.04,100,"GOES","Springdale"
"BN","2022-06-11 00:05:00",13.5,19.5,0.04,13,"GOES","Blue Grouse"
"BS","2022-06-11 00:05:00",12.6,15,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-11 00:05:00",12.2,13.1,0.12,2,"GOES","Tripps Knob"
"CW","2022-06-11 00:05:00",12.4,11.6,0.18,1,"GOES","Coxit"
"CE","2022-06-11 00:05:00",12.5,11.3,0.3,6,"GOES","Coxit"
"SS","2022-06-11 12:05:00",13,12.2,0.02,100,"GOES","Springdale"
"SN","2022-06-11 12:05:00",13,12.3,-0.04,100,"GOES","Springdale"
"BN","2022-06-11 12:05:00",12.9,10.7,0.05,13,"GOES","Blue Grouse"
"BS","2022-06-11 12:05:00",12.6,11.2,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-11 12:05:00",12.2,10.7,0.15,2,"GOES","Tripps Knob"
"CW","2022-06-11 12:05:00",12.4,5.3,0.19,1,"GOES","Coxit"
"CE","2022-06-11 12:05:00",12.5,4.5,0.31,6,"GOES","Coxit"
"SS","2022-06-12 00:05:00",13.5,20.8,0.02,100,"GOES","Springdale"
"SN","2022-06-12 00:05:00",13.3,25.6,-0.01,100,"GOES","Springdale"
"BN","2022-06-12 00:05:00",13.6,18.8,0.04,13,"GOES","Blue Grouse"
"BS","2022-06-12 00:05:00",12.6,15.8,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-12 00:05:00",12.2,12.8,0.14,2,"GOES","Tripps Knob"
"CW","2022-06-12 00:05:00",12.4,13.2,0.17,1,"GOES","Coxit"
"CE","2022-06-12 00:05:00",12.6,14.4,0.29,6,"GOES","Coxit"
"SS","2022-06-12 12:05:00",13,11.5,0.02,100,"GOES","Springdale"
"SN","2022-06-12 12:05:00",13,11.1,0,100,"GOES","Springdale"
"BS","2022-06-12 12:05:00",12.6,11.5,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-12 12:05:00",12.2,10.2,0.13,2,"GOES","Tripps Knob"
"CW","2022-06-12 12:05:00",12.4,5,0.18,1,"GOES","Coxit"
"CE","2022-06-12 12:05:00",12.5,4.3,0.28,6,"GOES","Coxit"
"SS","2022-06-13 00:05:00",13.3,18,0.02,100,"GOES","Springdale"
"SN","2022-06-13 00:05:00",13.5,19.6,-0.01,100,"GOES","Springdale"
"BN","2022-06-13 00:05:00",13.9,21.6,0.04,13,"GOES","Blue Grouse"
"BS","2022-06-13 00:05:00",12.6,14.8,0.02,1,"GOES","Blue Grouse"
"TW","2022-06-13 00:05:00",12.2,12.1,0.12,2,"GOES","Tripps Knob"
"CW","2022-06-13 00:05:00",12.4,10.4,0.17,1,"GOES","Coxit"
"CE","2022-06-13 00:05:00",12.5,10.2,0.28,6,"GOES","Coxit"
"SS","2022-06-13 12:05:00",13,9,0.02,100,"GOES","Springdale"
"SN","2022-06-13 12:05:00",13,8.7,-0.04,100,"GOES","Springdale"
"BN","2022-06-13 12:05:00",12.9,7.6,0.06,13,"GOES","Blue Grouse"
"BS","2022-06-13 12:05:00",12.6,7.7,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-13 12:05:00",12.2,6.5,0.27,4,"GOES","Tripps Knob"
"CW","2022-06-13 12:05:00",12.4,3.9,0.18,1,"GOES","Coxit"
"CE","2022-06-13 12:05:00",12.5,3.3,0.3,6,"GOES","Coxit"
"SS","2022-06-14 00:05:00",13,9.3,0.03,100,"GOES","Springdale"
"SN","2022-06-14 00:05:00",13.2,9.2,-0.04,100,"GOES","Springdale"
"BN","2022-06-14 00:05:00",13.7,8.8,0.11,13,"GOES","Blue Grouse"
"BS","2022-06-14 00:05:00",12.5,7.9,0.08,1,"GOES","Blue Grouse"
"TW","2022-06-14 00:05:00",12.2,5.6,0.48,5,"GOES","Tripps Knob"
"CW","2022-06-14 00:05:00",12.4,9,0.17,1,"GOES","Coxit"
"CE","2022-06-14 00:05:00",12.6,9.4,0.27,6,"GOES","Coxit"
"SS","2022-06-14 12:05:00",12.9,6.2,0.02,100,"GOES","Springdale"
"SN","2022-06-14 12:05:00",13,5.9,-0.04,100,"GOES","Springdale"
"BN","2022-06-14 12:05:00",12.8,4.8,0.15,13,"GOES","Blue Grouse"
"BS","2022-06-14 12:05:00",12.6,5.2,0.12,1,"GOES","Blue Grouse"
"TW","2022-06-14 12:05:00",12.2,3.5,0.51,10,"GOES","Tripps Knob"
"CW","2022-06-14 12:05:00",12.4,3.6,0.17,1,"GOES","Coxit"
"CE","2022-06-14 12:05:00",12.5,3.3,0.27,6,"GOES","Coxit"
"SS","2022-06-15 00:05:00",13.2,10.7,0.02,100,"GOES","Springdale"
"SN","2022-06-15 00:05:00",13.8,11.6,-0.03,100,"GOES","Springdale"
"BN","2022-06-15 00:05:00",14.1,11.4,0.18,13,"GOES","Blue Grouse"
"BS","2022-06-15 00:05:00",12.6,8.1,0.13,1,"GOES","Blue Grouse"
"TW","2022-06-15 00:05:00",12.2,6.2,0.48,10,"GOES","Tripps Knob"
"CW","2022-06-15 00:05:00",12.4,10.2,0.17,1,"GOES","Coxit"
"CE","2022-06-15 00:05:00",12.6,10.9,0.25,6,"GOES","Coxit"
"SS","2022-06-15 12:05:00",12.9,6.2,0.02,100,"GOES","Springdale"
"SN","2022-06-15 12:05:00",13,5.3,-0.03,100,"GOES","Springdale"
"BN","2022-06-15 12:05:00",12.9,2,0.2,13,"GOES","Blue Grouse"
"BS","2022-06-15 12:05:00",12.6,4.6,0.14,1,"GOES","Blue Grouse"
"TW","2022-06-15 12:05:00",12.2,5.6,0.42,10,"GOES","Tripps Knob"
"CW","2022-06-15 12:05:00",12.4,3.9,0.16,1,"GOES","Coxit"
"CE","2022-06-15 12:05:00",12.5,2.6,0.25,6,"GOES","Coxit"
"SS","2022-06-16 00:05:00",13.4,19.9,0.02,100,"GOES","Springdale"
"SN","2022-06-16 00:05:00",13.5,24.4,0,100,"GOES","Springdale"
"BN","2022-06-16 00:05:00",14,19.7,0.18,13,"GOES","Blue Grouse"
"BS","2022-06-16 00:05:00",12.6,13.6,0.13,1,"GOES","Blue Grouse"
"TW","2022-06-16 00:05:00",12.2,11.2,0.37,10,"GOES","Tripps Knob"
"CW","2022-06-16 00:05:00",12.4,11.6,0.16,1,"GOES","Coxit"
"CE","2022-06-16 00:05:00",12.6,11.1,0.25,6,"GOES","Coxit"
"SS","2022-06-16 12:05:00",13,10,0.02,100,"GOES","Springdale"
"SN","2022-06-16 12:05:00",13,9.6,0,100,"GOES","Springdale"
"BN","2022-06-16 12:05:00",12.9,10,0.17,13,"GOES","Blue Grouse"
"BS","2022-06-16 12:05:00",12.6,10.5,0.14,1,"GOES","Blue Grouse"
"TW","2022-06-16 12:05:00",12.2,7.4,0.35,10,"GOES","Tripps Knob"
"CW","2022-06-16 12:05:00",12.4,5.9,0.16,1,"GOES","Coxit"
"CE","2022-06-16 12:05:00",12.5,4.7,0.25,6,"GOES","Coxit"
"SS","2022-06-17 00:05:00",13.3,23.2,0.02,100,"GOES","Springdale"
"SN","2022-06-17 00:05:00",13.5,27.5,0,100,"GOES","Springdale"
"BN","2022-06-17 00:05:00",13.6,23.1,0.16,13,"GOES","Blue Grouse"
"BS","2022-06-17 00:05:00",12.6,18.6,0.12,1,"GOES","Blue Grouse"
"TW","2022-06-17 00:05:00",12.2,15.1,0.32,10,"GOES","Tripps Knob"
"CW","2022-06-17 00:05:00",12.4,11.1,0.15,1,"GOES","Coxit"
"CE","2022-06-17 00:05:00",12.6,11.4,0.23,6,"GOES","Coxit"
"SS","2022-06-17 12:05:00",13,12.2,0.02,100,"GOES","Springdale"
"SN","2022-06-17 12:05:00",13,10.6,0,100,"GOES","Springdale"
"BN","2022-06-17 12:05:00",12.9,10.5,0.15,13,"GOES","Blue Grouse"
"BS","2022-06-17 12:05:00",12.6,11.7,0.12,1,"GOES","Blue Grouse"
"TW","2022-06-17 12:05:00",12.2,10,0.31,11,"GOES","Tripps Knob"
"CW","2022-06-17 12:05:00",12.4,5.9,0.15,1,"GOES","Coxit"
"CE","2022-06-17 12:05:00",12.5,5,0.23,6,"GOES","Coxit"
"SN","2022-06-18 00:05:00",13.6,21,0,100,"GOES","Springdale"
"BN","2022-06-18 00:05:00",13.4,21.6,0.12,13,"GOES","Blue Grouse"
"BS","2022-06-18 00:05:00",12.6,16.9,0.11,1,"GOES","Blue Grouse"
"TW","2022-06-18 00:05:00",12.2,15.1,0.28,11,"GOES","Tripps Knob"
"CW","2022-06-18 00:05:00",12.4,10.4,0.15,1,"GOES","Coxit"
"CE","2022-06-18 00:05:00",12.6,10.2,0.23,6,"GOES","Coxit"
"SS","2022-06-18 12:05:00",13,12.2,0.02,100,"GOES","Springdale"
"SN","2022-06-18 12:05:00",13,12.2,0,100,"GOES","Springdale"
"BN","2022-06-18 12:05:00",12.9,9.6,0.12,13,"GOES","Blue Grouse"
"BS","2022-06-18 12:05:00",12.6,11,0.1,1,"GOES","Blue Grouse"
"TW","2022-06-18 12:05:00",12.2,10.5,0.28,11,"GOES","Tripps Knob"
"CW","2022-06-18 12:05:00",12.4,5.9,0.15,1,"GOES","Coxit"
"CE","2022-06-18 12:05:00",12.5,4.9,0.23,6,"GOES","Coxit"
"SN","2022-06-19 00:05:00",13.4,21.8,0,100,"GOES","Springdale"
"BN","2022-06-19 00:05:00",13.5,18.3,0.09,13,"GOES","Blue Grouse"
"BS","2022-06-19 00:05:00",12.6,14.3,0.1,1,"GOES","Blue Grouse"
"TW","2022-06-19 00:05:00",12.2,12.3,0.26,11,"GOES","Tripps Knob"
"FE","2022-06-19 00:05:00",12.3,12.4,0.55,100,"GOES","Fish Creek"
"CW","2022-06-19 00:05:00",12.4,8,0.17,1,"GOES","Coxit"
"CE","2022-06-19 00:05:00",12.5,8.1,0.26,6,"GOES","Coxit"
"SS","2022-06-19 12:05:00",13,9.8,0.02,100,"GOES","Springdale"
"SN","2022-06-19 12:05:00",13,9.6,0,100,"GOES","Springdale"
"BN","2022-06-19 12:05:00",12.8,6.7,0.09,13,"GOES","Blue Grouse"
"BS","2022-06-19 12:05:00",12.6,8.1,0.09,1,"GOES","Blue Grouse"
"TW","2022-06-19 12:05:00",12.2,7.9,0.25,11,"GOES","Tripps Knob"
"FE","2022-06-19 12:05:00",12.3,8.4,0.52,100,"GOES","Fish Creek"
"CW","2022-06-19 12:05:00",12.4,4.5,0.19,1,"GOES","Coxit"
"CE","2022-06-19 12:05:00",12.5,4,0.29,6,"GOES","Coxit"
"SS","2022-06-20 00:05:00",13.3,14.3,0.02,100,"GOES","Springdale"
"SN","2022-06-20 00:05:00",14.2,14.7,-0.04,100,"GOES","Springdale"
"BN","2022-06-20 00:05:00",13.4,14.3,0.09,13,"GOES","Blue Grouse"
"BS","2022-06-20 00:05:00",12.6,12.4,0.09,1,"GOES","Blue Grouse"
"TW","2022-06-20 00:05:00",12.2,11.6,0.24,11,"GOES","Tripps Knob"
"FE","2022-06-20 00:05:00",12.3,11.5,0.49,100,"GOES","Fish Creek"
"CW","2022-06-20 00:05:00",12.4,9,0.16,1,"GOES","Coxit"
"CE","2022-06-20 00:05:00",12.6,9.2,0.25,6,"GOES","Coxit"
"SS","2022-06-20 12:05:00",13,9.5,0.02,100,"GOES","Springdale"
"SN","2022-06-20 12:05:00",13,8.2,-0.04,100,"GOES","Springdale"
"BN","2022-06-20 12:05:00",12.9,7.7,0.08,13,"GOES","Blue Grouse"
"BS","2022-06-20 12:05:00",12.6,8.4,0.08,1,"GOES","Blue Grouse"
"TW","2022-06-20 12:05:00",12.1,8.8,0.23,11,"GOES","Tripps Knob"
"FE","2022-06-20 12:05:00",12.3,9.3,0.48,100,"GOES","Fish Creek"
"CW","2022-06-20 12:05:00",12.4,4.3,0.16,1,"GOES","Coxit"
"CE","2022-06-20 12:05:00",12.5,3.5,0.25,6,"GOES","Coxit"
"SS","2022-06-21 00:05:00",13.4,21.3,0.02,100,"GOES","Springdale"
"SN","2022-06-21 00:05:00",13.5,25.1,-0.03,100,"GOES","Springdale"
"BN","2022-06-21 00:05:00",13.6,16.4,0.07,13,"GOES","Blue Grouse"
"BS","2022-06-21 00:05:00",12.6,13.1,0.07,1,"GOES","Blue Grouse"
"TW","2022-06-21 00:05:00",12.2,13.7,0.21,11,"GOES","Tripps Knob"
"FE","2022-06-21 00:05:00",12.3,12.9,0.45,100,"GOES","Fish Creek"
"CW","2022-06-21 00:05:00",12.4,12.5,0.15,1,"GOES","Coxit"
"CE","2022-06-21 00:05:00",12.6,13,0.23,6,"GOES","Coxit"
"SS","2022-06-21 12:05:00",13,10,0.02,1,"GOES","Springdale"
"SN","2022-06-21 12:05:00",13,8.4,0,100,"GOES","Springdale"
"BN","2022-06-21 12:05:00",12.9,6,0.07,13,"GOES","Blue Grouse"
"BS","2022-06-21 12:05:00",12.5,8.1,0.07,1,"GOES","Blue Grouse"
"TW","2022-06-21 12:05:00",12.1,8.1,0.21,11,"GOES","Tripps Knob"
"FE","2022-06-24 00:05:00",12.3,16.3,0.34,100,"GOES","Fish Creek"
"CW","2022-06-24 00:05:00",12.4,9.5,0.13,1,"GOES","Coxit"
"CE","2022-06-24 00:05:00",12.5,9.5,0.21,6,"GOES","Coxit"
"SS","2022-06-24 12:05:00",13,10,0.02,1,"GOES","Springdale"
"SN","2022-06-24 12:05:00",13,8.7,0,100,"GOES","Springdale"
"BN","2022-06-24 12:05:00",12.9,7.7,0.05,13,"GOES","Blue Grouse"
"BS","2022-06-24 12:05:00",12.5,9.8,0.05,1,"GOES","Blue Grouse"
"TW","2022-06-24 12:05:00",12.1,8.6,0.17,11,"GOES","Tripps Knob"
"CW","2022-06-24 12:05:00",12.3,3.6,0.14,1,"GOES","Coxit"
"CE","2022-06-24 12:05:00",12.5,2.8,0.21,6,"GOES","Coxit"
"SS","2022-06-25 00:05:00",13.3,24,0.02,1,"GOES","Springdale"
"SN","2022-06-25 00:05:00",13.3,26.7,0,100,"GOES","Springdale"
"BN","2022-06-25 00:05:00",13.5,20.4,0.04,13,"GOES","Blue Grouse"
"BS","2022-06-25 00:05:00",12.6,18.4,0.04,1,"GOES","Blue Grouse"
"TW","2022-06-25 00:05:00",12.2,15.2,0.15,11,"GOES","Tripps Knob"
"FE","2022-06-25 00:05:00",12.3,15.3,0.32,100,"GOES","Fish Creek"
"CW","2022-06-25 00:05:00",12.4,13.6,0.13,1,"GOES","Coxit"
"CE","2022-06-25 00:05:00",12.6,14.4,0.2,6,"GOES","Coxit"
"SS","2022-06-25 12:05:00",13,8.6,0.02,1,"GOES","Springdale"
"SN","2022-06-25 12:05:00",13,6.6,0,100,"GOES","Springdale"
"BN","2022-06-25 12:05:00",12.8,6.3,0.05,13,"GOES","Blue Grouse"
"BS","2022-06-25 12:05:00",12.5,8.9,0.04,1,"GOES","Blue Grouse"
"TW","2022-06-25 12:05:00",12.1,5.8,0.16,11,"GOES","Tripps Knob"
"FE","2022-06-25 12:05:00",12.2,7.6,0.31,100,"GOES","Fish Creek"
"CW","2022-06-25 12:05:00",12.4,7.4,0.13,1,"GOES","Coxit"
"CE","2022-06-25 12:05:00",12.5,6.2,0.2,6,"GOES","Coxit"
"SS","2022-06-26 00:05:00",13.3,27.1,0.02,1,"GOES","Springdale"
"SN","2022-06-26 00:05:00",13.6,31.3,0,100,"GOES","Springdale"
"BN","2022-06-26 00:05:00",13.4,23.6,0.04,13,"GOES","Blue Grouse"
"BS","2022-06-26 00:05:00",12.6,21.7,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-26 00:05:00",12.1,17.7,0.14,11,"GOES","Tripps Knob"
"FE","2022-06-26 00:05:00",12.2,18,0.29,100,"GOES","Fish Creek"
"CW","2022-06-26 00:05:00",12.4,16.5,0.12,1,"GOES","Coxit"
"CE","2022-06-26 00:05:00",12.6,17.8,0.19,6,"GOES","Coxit"
"SS","2022-06-26 12:05:00",13,9.5,0.02,1,"GOES","Springdale"
"SN","2022-06-26 12:05:00",13,7.8,0,100,"GOES","Springdale"
"BN","2022-06-26 12:05:00",12.9,7.9,0.05,13,"GOES","Blue Grouse"
"BS","2022-06-26 12:05:00",12.5,10.5,0.04,1,"GOES","Blue Grouse"
"TW","2022-06-26 12:05:00",12.1,7.2,0.15,11,"GOES","Tripps Knob"
"CW","2022-06-26 12:05:00",12.4,8.5,0.12,1,"GOES","Coxit"
"CE","2022-06-26 12:05:00",12.5,7.1,0.2,6,"GOES","Coxit"
"SS","2022-06-27 00:05:00",13.3,29.9,0.01,1,"GOES","Springdale"
"SN","2022-06-27 00:05:00",13.2,34.8,-0.01,100,"GOES","Springdale"
"BS","2022-06-27 00:05:00",12.6,24.5,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-27 00:05:00",12.1,19.9,0.13,11,"GOES","Tripps Knob"
"FE","2022-06-27 00:05:00",12.2,19.4,0.27,100,"GOES","Fish Creek"
"CW","2022-06-27 00:05:00",12.4,20,0.12,1,"GOES","Coxit"
"CE","2022-06-27 00:05:00",12.6,21.6,0.18,6,"GOES","Coxit"
"SS","2022-06-27 12:05:00",13,10.7,0.02,1,"GOES","Springdale"
"SN","2022-06-27 12:05:00",13,8.9,0,100,"GOES","Springdale"
"BN","2022-06-27 12:05:00",12.9,10,0.04,13,"GOES","Blue Grouse"
"BS","2022-06-27 12:05:00",12.6,12.7,0.04,1,"GOES","Blue Grouse"
"TW","2022-06-27 12:05:00",12.1,8.8,0.14,11,"GOES","Tripps Knob"
"FE","2022-06-27 12:05:00",12.2,10.8,0.26,100,"GOES","Fish Creek"
"CW","2022-06-27 12:05:00",12.4,10.2,0.12,1,"GOES","Coxit"
"CE","2022-06-27 12:05:00",12.5,8.8,0.19,6,"GOES","Coxit"
"SS","2022-06-28 00:05:00",13.2,32.6,0.01,1,"GOES","Springdale"
"SN","2022-06-28 00:05:00",13.2,38.2,-0.01,100,"GOES","Springdale"
"BN","2022-06-28 00:05:00",13.3,30,0.03,13,"GOES","Blue Grouse"
"BS","2022-06-28 00:05:00",12.6,26.9,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-28 00:05:00",12.1,22.6,0.12,11,"GOES","Tripps Knob"
"FE","2022-06-28 00:05:00",12.2,21.6,0.25,100,"GOES","Fish Creek"
"CW","2022-06-28 00:05:00",12.4,23.4,0.11,1,"GOES","Coxit"
"CE","2022-06-28 00:05:00",12.6,24.8,0.17,6,"GOES","Coxit"
"SS","2022-06-28 12:05:00",13,13.9,0.02,1,"GOES","Springdale"
"SN","2022-06-28 12:05:00",13,12.3,0,100,"GOES","Springdale"
"BN","2022-06-28 12:05:00",12.9,13.8,0.04,17,"GOES","Blue Grouse"
"BS","2022-06-28 12:05:00",12.6,16,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-28 12:05:00",12.1,11.7,0.13,11,"GOES","Tripps Knob"
"FE","2022-06-28 12:05:00",12.2,13.6,0.25,100,"GOES","Fish Creek"
"CW","2022-06-28 12:05:00",12.4,12.2,0.12,1,"GOES","Coxit"
"CE","2022-06-28 12:05:00",12.5,11.1,0.18,6,"GOES","Coxit"
"SS","2022-06-29 00:05:00",13.2,28.7,0.01,1,"GOES","Springdale"
"SN","2022-06-29 00:05:00",13.3,32.7,0,100,"GOES","Springdale"
"BN","2022-06-29 00:05:00",13.4,26.2,0.03,17,"GOES","Blue Grouse"
"BS","2022-06-29 00:05:00",12.6,24.5,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-29 00:05:00",12.1,21.9,0.11,11,"GOES","Tripps Knob"
"FE","2022-06-29 00:05:00",12.2,22.1,0.23,100,"GOES","Fish Creek"
"CW","2022-06-29 00:05:00",12.4,17.9,0.1,1,"GOES","Coxit"
"CE","2022-06-29 00:05:00",12.6,18.7,0.17,6,"GOES","Coxit"
"SS","2022-06-29 12:05:00",12.9,11.5,0.02,1,"GOES","Springdale"
"SN","2022-06-29 12:05:00",13,11.5,0,100,"GOES","Springdale"
"BN","2022-06-29 12:05:00",12.9,6.2,0.03,17,"GOES","Blue Grouse"
"BS","2022-06-29 12:05:00",12.5,10,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-29 12:05:00",12.1,11.2,0.12,11,"GOES","Tripps Knob"
"FE","2022-06-29 12:05:00",12.2,11.9,0.23,100,"GOES","Fish Creek"
"CW","2022-06-29 12:05:00",12.4,7.1,0.11,1,"GOES","Coxit"
"CE","2022-06-29 12:05:00",12.5,6.6,0.17,6,"GOES","Coxit"
"SS","2022-06-30 00:05:00",13.3,24,0.02,1,"GOES","Springdale"
"SN","2022-06-30 00:05:00",13.3,28.4,0,100,"GOES","Springdale"
"BN","2022-06-30 00:05:00",13.5,20.7,0.03,17,"GOES","Blue Grouse"
"BS","2022-06-30 00:05:00",12.6,18.1,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-30 00:05:00",12.1,15.9,0.11,11,"GOES","Tripps Knob"
"FE","2022-06-30 00:05:00",12.2,16.3,0.22,100,"GOES","Fish Creek"
"CW","2022-06-30 00:05:00",12.4,13.7,0.1,1,"GOES","Coxit"
"CE","2022-06-30 00:05:00",12.6,13.3,0.16,6,"GOES","Coxit"
"SS","2022-06-30 12:05:00",13,11,0.02,1,"GOES","Springdale"
"SN","2022-06-30 12:05:00",13,10.3,-0.03,100,"GOES","Springdale"
"BN","2022-06-30 12:05:00",12.9,8.9,0.04,17,"GOES","Blue Grouse"
"BS","2022-06-30 12:05:00",12.5,10.2,0.03,1,"GOES","Blue Grouse"
"TW","2022-06-30 12:05:00",12.1,9.1,0.12,11,"GOES","Tripps Knob"
"FE","2022-06-30 12:05:00",12.2,10,0.22,100,"GOES","Fish Creek"
"CW","2022-06-30 12:05:00",12.4,5.9,0.11,1,"GOES","Coxit"
"CE","2022-06-30 12:05:00",12.5,4.9,0.17,6,"GOES","Coxit"
"SS","2022-07-01 00:05:00",13.4,27.5,0.02,1,"GOES","Springdale"
"SN","2022-07-01 00:05:00",13.2,31.7,-0.01,100,"GOES","Springdale"
"BN","2022-07-01 00:05:00",13.5,25.7,0.03,17,"GOES","Blue Grouse"
"BS","2022-07-01 00:05:00",12.6,22.6,0.02,1,"GOES","Blue Grouse"
"TW","2022-07-01 00:05:00",12.1,16.5,0.11,11,"GOES","Tripps Knob"
"FE","2022-07-01 00:05:00",12.2,17.7,0.2,100,"GOES","Fish Creek"
"CW","2022-07-01 00:05:00",12.4,16.4,0.1,1,"GOES","Coxit"
"CE","2022-07-01 00:05:00",12.6,17.1,0.15,6,"GOES","Coxit"
"SS","2022-07-01 12:05:00",13,11.2,0.02,1,"GOES","Springdale"
"SN","2022-07-01 12:05:00",13,9.9,0,100,"GOES","Springdale"
"BN","2022-07-01 12:05:00",12.9,10.2,0.03,17,"GOES","Blue Grouse"
"BS","2022-07-01 12:05:00",12.5,12,0.02,1,"GOES","Blue Grouse"
"TW","2022-07-01 12:05:00",12.1,9.1,0.11,11,"GOES","Tripps Knob"
"FE","2022-07-01 12:05:00",12.2,10.7,0.21,100,"GOES","Fish Creek"
"CW","2022-07-01 12:05:00",12.3,8.5,0.1,1,"GOES","Coxit"
"CE","2022-07-01 12:05:00",12.5,7.1,0.16,6,"GOES","Coxit"
"SS","2022-07-02 00:05:00",13.2,29,0.01,1,"GOES","Springdale"
"SN","2022-07-02 00:05:00",13.2,34.6,-0.01,100,"GOES","Springdale"
"BN","2022-07-02 00:05:00",13.4,27.6,0.02,17,"GOES","Blue Grouse"
"BS","2022-07-02 00:05:00",12.6,23.9,0.02,1,"GOES","Blue Grouse"
"TW","2022-07-02 00:05:00",12.1,18,0.09,11,"GOES","Tripps Knob"
"FE","2022-07-02 00:05:00",12.2,19.4,0.19,100,"GOES","Fish Creek"
"CW","2022-07-02 00:05:00",12.4,13.7,0.1,1,"GOES","Coxit"
"CE","2022-07-02 00:05:00",12.6,14.2,0.16,6,"GOES","Coxit"
"SS","2022-07-02 12:05:00",13,12.6,0.02,1,"GOES","Springdale"
"SN","2022-07-02 12:05:00",13,10.8,0,100,"GOES","Springdale"
"BN","2022-07-02 12:05:00",12.8,10.7,0.03,17,"GOES","Blue Grouse"
"BS","2022-07-02 12:05:00",12.6,13.3,0.02,1,"GOES","Blue Grouse"
"TW","2022-07-02 12:05:00",12.1,10.4,0.11,11,"GOES","Tripps Knob"
"FE","2022-07-02 12:05:00",12.2,12.2,0.19,100,"GOES","Fish Creek"
"CW","2022-07-02 12:05:00",12.4,8,0.1,1,"GOES","Coxit"
"CE","2022-07-02 12:05:00",12.5,6.4,0.15,6,"GOES","Coxit"
"SS","2022-07-03 00:05:00",13.2,30,0.01,1,"GOES","Springdale"
"SN","2022-07-03 00:05:00",13.2,35.1,-0.01,100,"GOES","Springdale"
"BN","2022-07-03 00:05:00",13.3,28,0.02,17,"GOES","Blue Grouse"
"BS","2022-07-03 00:05:00",12.6,25.5,0.02,1,"GOES","Blue Grouse"
"TW","2022-07-03 00:05:00",12.1,21.5,0.09,11,"GOES","Tripps Knob"
"FE","2022-07-03 00:05:00",12.2,21.3,0.17,100,"GOES","Fish Creek"
"CW","2022-07-03 00:05:00",12.4,19.3,0.09,1,"GOES","Coxit"
"CE","2022-07-03 00:05:00",12.6,20.4,0.15,6,"GOES","Coxit"
"SS","2022-07-03 12:05:00",13,15.3,0.02,1,"GOES","Springdale"
"SN","2022-07-03 12:05:00",13,15.3,-0.02,100,"GOES","Springdale"
"BN","2022-07-03 12:05:00",12.9,12.6,0.03,17,"GOES","Blue Grouse"
"BS","2022-07-03 12:05:00",12.5,13.8,0.02,1,"GOES","Blue Grouse"
"TW","2022-07-03 12:05:00",12.1,13,0.11,11,"GOES","Tripps Knob"
"FE","2022-07-03 12:05:00",12.2,13.6,0.18,100,"GOES","Fish Creek"
"CW","2022-07-03 12:05:00",12.4,11.5,0.09,1,"GOES","Coxit"
"CE","2022-07-03 12:05:00",12.5,10.6,0.15,6,"GOES","Coxit"
